State,County,Year,Total population,Male Total population,Female Total population
Illinois,Champaign County,2009,192135,97151,94984
Illinois,Christian County,2009,34543,17141,17402
Illinois,Clark County,2009,16778,8256,8522
Illinois,Clay County,2009,13729,6634,7095
Illinois,Clinton County,2009,36235,18829,17406
Illinois,Coles County,2009,52144,25021,27123
Illinois,Cook County,2009,5257001,2555964,2701037
Illinois,Crawford County,2009,19545,9917,9628
Illinois,Cumberland County,2009,10802,5287,5515
Illinois,DeKalb County,2009,104279,51841,52438
Illinois,De Witt County,2009,16290,7953,8337
Illinois,Douglas County,2009,19436,9513,9923
Illinois,DuPage County,2009,925530,458672,466858
Illinois,Edgar County,2009,18750,8939,9811
Illinois,Edwards County,2009,6526,3193,3333
Illinois,Effingham County,2009,34329,17040,17289
Illinois,Fayette County,2009,21015,10710,10305
Illinois,Ford County,2009,13968,6849,7119
Illinois,Franklin County,2009,39301,18986,20315
Illinois,Fulton County,2009,36860,19113,17747
Illinois,Gallatin County,2009,5921,2901,3020
Illinois,Greene County,2009,13765,6774,6991
Illinois,Grundy County,2009,46513,23390,23123
Illinois,Hamilton County,2009,8186,3958,4228
Illinois,Hancock County,2009,18720,9148,9572
Illinois,Hardin County,2009,4470,2209,2261
Illinois,Henderson County,2009,7550,3737,3813
Illinois,Henry County,2009,49523,24436,25087
Illinois,Iroquois County,2009,30017,14768,15249
Illinois,Jackson County,2009,58526,29710,28816
Illinois,Jasper County,2009,9645,4847,4798
Illinois,Jefferson County,2009,40063,20641,19422
Illinois,Jersey County,2009,22412,11017,11395
Illinois,Jo Daviess County,2009,22160,11170,10990
Illinois,Johnson County,2009,13653,8274,5379
Illinois,Kane County,2009,494371,250304,244067
Illinois,Kankakee County,2009,111244,54315,56929
Illinois,Kendall County,2009,94070,47362,46708
Illinois,Knox County,2009,52077,26126,25951
Illinois,Lake County,2009,702558,352765,349793
Illinois,LaSalle County,2009,112293,55369,56924
Illinois,Lawrence County,2009,16550,8925,7625
Illinois,Lee County,2009,34994,17808,17186
Illinois,Livingston County,2009,37965,19050,18915
Illinois,Logan County,2009,29942,15130,14812
Illinois,McDonough County,2009,32907,16146,16761
Illinois,McHenry County,2009,312946,157418,155528
Illinois,McLean County,2009,163686,79521,84165
Illinois,Macon County,2009,108772,52014,56758
Illinois,Macoupin County,2009,48148,23759,24389
Illinois,Madison County,2009,266886,129434,137452
Illinois,Marion County,2009,39488,19069,20419
Illinois,Marshall County,2009,12831,6355,6476
Illinois,Mason County,2009,15075,7333,7742
Illinois,Massac County,2009,15081,7168,7913
Illinois,Menard County,2009,12460,6093,6367
Illinois,Mercer County,2009,16440,8178,8262
Illinois,Monroe County,2009,32358,16011,16347
Illinois,Montgomery County,2009,29782,15342,14440
Illinois,Morgan County,2009,35300,17675,17625
Illinois,Moultrie County,2009,14344,6997,7347
Illinois,Ogle County,2009,54841,27385,27456
Illinois,Peoria County,2009,183474,88470,95004
Illinois,Perry County,2009,22542,12339,10203
Illinois,Piatt County,2009,16499,8147,8352
Illinois,Pike County,2009,16484,8174,8310
Illinois,Pope County,2009,4071,1982,2089
Illinois,Pulaski County,2009,6430,3126,3304
Illinois,Putnam County,2009,5977,2990,2987
Illinois,Randolph County,2009,32851,18090,14761
Illinois,Richland County,2009,15621,7467,8154
Illinois,Rock Island County,2009,146670,71569,75101
Illinois,St. Clair County,2009,261268,124850,136418
Illinois,Saline County,2009,25906,12567,13339
Illinois,Sangamon County,2009,194049,92857,101192
Illinois,Schuyler County,2009,6917,3457,3460
Illinois,Scott County,2009,5238,2576,2662
Illinois,Shelby County,2009,21854,10791,11063
Illinois,Stark County,2009,6076,2917,3159
Illinois,Stephenson County,2009,46821,22503,24318
Illinois,Tazewell County,2009,130789,64751,66038
Illinois,Union County,2009,18078,8771,9307
Illinois,Vermilion County,2009,80926,39990,40936
Illinois,Wabash County,2009,12199,6059,6140
Illinois,Warren County,2009,17551,8501,9050
Illinois,Washington County,2009,14725,7339,7386
Illinois,Wayne County,2009,16505,8020,8485
Illinois,White County,2009,14772,7089,7683
Illinois,Whiteside County,2009,59059,28966,30093
Illinois,Will County,2009,664361,333408,330953
Illinois,Williamson County,2009,64212,31234,32978
Illinois,Winnebago County,2009,295803,145671,150132
Illinois,Woodford County,2009,37950,18752,19198
Indiana,Adams County,2009,33955,16893,17062
Indiana,Allen County,2009,348646,171008,177638
Indiana,Bartholomew County,2009,74681,36810,37871
Indiana,Benton County,2009,8723,4356,4367
Indiana,Blackford County,2009,13254,6580,6674
Indiana,Boone County,2009,53931,26636,27295
Indiana,Brown County,2009,14724,7518,7206
Indiana,Carroll County,2009,19863,9959,9904
Indiana,Cass County,2009,39263,19530,19733
Indiana,Clark County,2009,105280,51361,53919
Indiana,Clay County,2009,26682,13100,13582
Indiana,Clinton County,2009,34081,16759,17322
Indiana,Crawford County,2009,10795,5370,5425
Indiana,Daviess County,2009,30205,15088,15117
Indiana,Dearborn County,2009,49608,24672,24936
Indiana,Decatur County,2009,25066,12407,12659
Indiana,DeKalb County,2009,41759,20847,20912
Indiana,Delaware County,2009,115548,55295,60253
Indiana,Dubois County,2009,41207,20450,20757
Indiana,Elkhart County,2009,197851,98828,99023
Indiana,Fayette County,2009,24313,11780,12533
Indiana,Floyd County,2009,73031,35154,37877
Indiana,Fountain County,2009,17075,8588,8487
Indiana,Franklin County,2009,23074,11547,11527
Indiana,Fulton County,2009,20251,9898,10353
Indiana,Gibson County,2009,32834,16337,16497
Indiana,Grant County,2009,69203,33371,35832
Indiana,Greene County,2009,32715,16081,16634
Indiana,Hamilton County,2009,261328,129339,131989
Indiana,Hancock County,2009,65777,32622,33155
Indiana,Harrison County,2009,36973,18255,18718
Indiana,Hendricks County,2009,133949,67351,66598
Indiana,Henry County,2009,47481,24104,23377
Indiana,Howard County,2009,83685,40395,43290
Indiana,Huntington County,2009,37890,18408,19482
Indiana,Jackson County,2009,42131,20896,21235
Indiana,Jasper County,2009,32197,15988,16209
Indiana,Jay County,2009,21270,10490,10780
Indiana,Jefferson County,2009,32628,16033,16595
Indiana,Jennings County,2009,28052,13955,14097
Indiana,Johnson County,2009,136081,66714,69367
Indiana,Knox County,2009,37970,18728,19242
Indiana,Kosciusko County,2009,76096,37967,38129
Indiana,LaGrange County,2009,36857,18737,18120
Indiana,Lake County,2009,491203,236297,254906
Indiana,LaPorte County,2009,110102,56519,53583
Indiana,Lawrence County,2009,45891,22470,23421
Indiana,Madison County,2009,131015,65146,65869
Indiana,Marion County,2009,878881,425702,453179
Indiana,Marshall County,2009,46605,23250,23355
Indiana,Martin County,2009,10067,5147,4920
Indiana,Miami County,2009,36508,18943,17565
Indiana,Monroe County,2009,127855,62616,65239
Indiana,Montgomery County,2009,37828,18838,18990
Indiana,Morgan County,2009,70179,34884,35295
Indiana,Newton County,2009,13974,6997,6977
Indiana,Noble County,2009,47729,24029,23700
Indiana,Ohio County,2009,5871,2908,2963
Indiana,Orange County,2009,19536,9603,9933
Indiana,Owen County,2009,22371,11099,11272
Indiana,Parke County,2009,17094,8032,9062
Indiana,Perry County,2009,18872,10098,8774
Indiana,Pike County,2009,12496,6275,6221
Indiana,Porter County,2009,160073,78992,81081
Indiana,Posey County,2009,26244,13121,13123
Indiana,Pulaski County,2009,13739,6870,6869
Indiana,Putnam County,2009,36993,19456,17537
Indiana,Randolph County,2009,25914,12708,13206
Indiana,Ripley County,2009,27378,13489,13889
Indiana,Rush County,2009,17425,8516,8909
Indiana,St. Joseph County,2009,266400,128689,137711
Indiana,Scott County,2009,23646,11727,11919
Indiana,Shelby County,2009,43964,22047,21917
Indiana,Spencer County,2009,20167,10192,9975
Indiana,Starke County,2009,23398,11563,11835
Indiana,Steuben County,2009,33544,16962,16582
Indiana,Sullivan County,2009,21316,11518,9798
Indiana,Switzerland County,2009,9627,4843,4784
Indiana,Tippecanoe County,2009,162527,83273,79254
Indiana,Tipton County,2009,16055,7925,8130
Indiana,Union County,2009,7083,3475,3608
Indiana,Vanderburgh County,2009,174544,82803,91741
Indiana,Vermillion County,2009,16301,8032,8269
Indiana,Vigo County,2009,105434,52586,52848
Indiana,Wabash County,2009,33004,16030,16974
Indiana,Warren County,2009,8573,4348,4225
Indiana,Warrick County,2009,57065,28307,28758
Indiana,Washington County,2009,27780,13944,13836
Indiana,Wayne County,2009,68151,32550,35601
Indiana,Wells County,2009,27720,13747,13973
Indiana,White County,2009,23840,11795,12045
Indiana,Whitley County,2009,32504,16236,16268
Iowa,Adair County,2009,7555,3742,3813
Iowa,Adams County,2009,4072,1991,2081
Iowa,Allamakee County,2009,14421,7309,7112
Iowa,Appanoose County,2009,12975,6226,6749
Iowa,Audubon County,2009,6140,2931,3209
Iowa,Benton County,2009,26628,13375,13253
Iowa,Black Hawk County,2009,127369,61379,65990
Iowa,Boone County,2009,26222,12921,13301
Iowa,Bremer County,2009,23505,11416,12089
Iowa,Buchanan County,2009,20911,10443,10468
Iowa,Buena Vista County,2009,19573,9960,9613
Iowa,Butler County,2009,14581,7221,7360
Iowa,Calhoun County,2009,9964,5048,4916
Iowa,Carroll County,2009,20764,10094,10670
Iowa,Cass County,2009,13854,6883,6971
Iowa,Cedar County,2009,17987,8850,9137
Iowa,Cerro Gordo County,2009,43927,21201,22726
Iowa,Cherokee County,2009,11681,5744,5937
Iowa,Chickasaw County,2009,12160,6099,6061
Georgia,Seminole County,2009,9068,4458,4610
Iowa,Clay County,2009,16676,8093,8583
Iowa,Clayton County,2009,17667,8807,8860
Iowa,Clinton County,2009,49129,23827,25302
Iowa,Crawford County,2009,16479,8197,8282
Iowa,Dallas County,2009,57115,28530,28585
Iowa,Davis County,2009,8549,4282,4267
Iowa,Decatur County,2009,8321,4123,4198
Iowa,Delaware County,2009,17445,8667,8778
Iowa,Des Moines County,2009,40700,19836,20864
Iowa,Dickinson County,2009,16616,8250,8366
Iowa,Dubuque County,2009,92046,44887,47159
Iowa,Emmet County,2009,10357,5163,5194
Iowa,Fayette County,2009,20484,10154,10330
Iowa,Floyd County,2009,16162,7848,8314
Iowa,Franklin County,2009,10594,5269,5325
Iowa,Fremont County,2009,7488,3749,3739
Iowa,Greene County,2009,9489,4722,4767
Iowa,Grundy County,2009,12166,6001,6165
Iowa,Guthrie County,2009,11032,5470,5562
Iowa,Hamilton County,2009,15555,7713,7842
Iowa,Hancock County,2009,11339,5611,5728
Iowa,Hardin County,2009,17486,8719,8767
Iowa,Harrison County,2009,15410,7639,7771
Iowa,Henry County,2009,20078,10150,9928
Iowa,Howard County,2009,9488,4700,4788
Illinois,Jasper County,2009,9645,4779,4866
Iowa,Ida County,2009,6971,3365,3606
Iowa,Iowa County,2009,15840,7768,8072
Iowa,Jackson County,2009,19892,9833,10059
Iowa,Jasper County,2009,36606,18774,17832
Iowa,Jefferson County,2009,15496,7695,7801
Iowa,Johnson County,2009,125810,61915,63895
Iowa,Jones County,2009,20365,10666,9699
Iowa,Keokuk County,2009,10712,5245,5467
Iowa,Kossuth County,2009,15495,7566,7929
Iowa,Lee County,2009,35772,17809,17963
Iowa,Linn County,2009,204955,100667,104288
Iowa,Louisa County,2009,11657,5826,5831
Iowa,Lucas County,2009,9410,4592,4818
Iowa,Lyon County,2009,11274,5664,5610
Iowa,Madison County,2009,15253,7714,7539
Iowa,Mahaska County,2009,22094,11119,10975
Iowa,Marion County,2009,32650,16196,16454
Iowa,Marshall County,2009,39093,19396,19697
Iowa,Mills County,2009,15052,7638,7414
Iowa,Mitchell County,2009,10790,5346,5444
Iowa,Monona County,2009,9118,4421,4697
Iowa,Monroe County,2009,7612,3730,3882
Iowa,Montgomery County,2009,10968,5283,5685
Iowa,Muscatine County,2009,42448,21251,21197
Iowa,O'Brien County,2009,14062,6970,7092
Iowa,Osceola County,2009,6486,3199,3287
Iowa,Page County,2009,15749,8173,7576
Iowa,Palo Alto County,2009,9405,4641,4764
Iowa,Plymouth County,2009,24356,12128,12228
Iowa,Pocahontas County,2009,7574,3729,3845
Iowa,Polk County,2009,415949,202549,213400
Iowa,Pottawattamie County,2009,89627,43870,45757
Iowa,Poweshiek County,2009,18564,9058,9506
Iowa,Ringgold County,2009,5062,2481,2581
Iowa,Sac County,2009,10311,5096,5215
Iowa,Scott County,2009,162994,79850,83144
Iowa,Shelby County,2009,12218,6005,6213
Iowa,Sioux County,2009,32069,15922,16147
Iowa,Story County,2009,84780,43239,41541
Iowa,Tama County,2009,17659,8726,8933
Iowa,Taylor County,2009,6434,3154,3280
Iowa,Union County,2009,12076,5819,6257
Iowa,Van Buren County,2009,7662,3808,3854
Iowa,Wapello County,2009,35484,17351,18133
Iowa,Warren County,2009,44192,21608,22584
Iowa,Washington County,2009,21152,10370,10782
Iowa,Wayne County,2009,6329,3042,3287
Iowa,Webster County,2009,38458,19169,19289
Iowa,Winnebago County,2009,10835,5345,5490
Iowa,Carroll County,2009,20764,10280,10484
Iowa,Woodbury County,2009,101764,49905,51859
Iowa,Worth County,2009,7620,3840,3780
Iowa,Wright County,2009,13039,6460,6579
Kansas,Allen County,2009,13403,6580,6823
Kansas,Anderson County,2009,7900,3911,3989
Kansas,Atchison County,2009,16469,7925,8544
Kansas,Barber County,2009,4714,2332,2382
Kansas,Barton County,2009,27654,13313,14341
Kansas,Bourbon County,2009,14846,7295,7551
Kansas,Brown County,2009,10028,4862,5166
Kansas,Butler County,2009,62878,31638,31240
Kansas,Chase County,2009,2880,1430,1450
Kansas,Chautauqua County,2009,3826,1837,1989
Kansas,Cherokee County,2009,21295,10313,10982
Idaho,Butte County,2009,2769,1341,1428
Kansas,Clark County,2009,2133,1126,1007
Kansas,Clay County,2009,8662,4372,4290
Kansas,Cloud County,2009,9367,4505,4862
Kansas,Coffey County,2009,8472,4205,4267
Kansas,Comanche County,2009,1850,872,978
Kansas,Cowley County,2009,34055,16705,17350
Kansas,Crawford County,2009,38732,18990,19742
Kansas,Decatur County,2009,2966,1491,1475
Kansas,Dickinson County,2009,18976,9378,9598
Kansas,Doniphan County,2009,7732,3929,3803
Kansas,Douglas County,2009,113724,56208,57516
Kansas,Edwards County,2009,3118,1572,1546
Kansas,Elk County,2009,3016,1420,1596
Kansas,Ellis County,2009,27352,13245,14107
Kansas,Ellsworth County,2009,6247,3303,2944
Kansas,Finney County,2009,41002,20772,20230
Kansas,Ford County,2009,32840,16943,15897
Kansas,Franklin County,2009,26260,12933,13327
Kansas,Geary County,2009,29951,14734,15217
Kansas,Gove County,2009,2599,1233,1366
Kansas,Graham County,2009,2566,1295,1271
Kansas,Grant County,2009,7409,3703,3706
Kansas,Gray County,2009,5885,2920,2965
Kansas,Greeley County,2009,1183,576,607
Kansas,Greenwood County,2009,6912,3378,3534
Kansas,Hamilton County,2009,2583,1241,1342
Kansas,Harper County,2009,5794,2860,2934
Kansas,Harvey County,2009,33699,16486,17213
Kansas,Haskell County,2009,4043,2054,1989
Kansas,Hodgeman County,2009,1960,965,995
Kansas,Jackson County,2009,13346,6588,6758
Kansas,Jefferson County,2009,18380,9300,9080
Kansas,Jewell County,2009,3175,1588,1587
Kansas,Johnson County,2009,525108,258505,266603
Kansas,Kearny County,2009,4197,2100,2097
Kansas,Kingman County,2009,7789,3749,4040
Kansas,Kiowa County,2009,2646,1230,1416
Kansas,Labette County,2009,21881,10746,11135
Kansas,Lane County,2009,1661,850,811
Kansas,Leavenworth County,2009,73504,39281,34223
Kansas,Lincoln County,2009,3249,1613,1636
Kansas,Linn County,2009,9594,4807,4787
Kansas,Logan County,2009,2641,1300,1341
Kansas,Lyon County,2009,35186,17550,17636
Kansas,McPherson County,2009,28984,14291,14693
Kansas,Marion County,2009,12239,5996,6243
Kansas,Marshall County,2009,10178,5024,5154
Kansas,Meade County,2009,4438,2214,2224
Kansas,Miami County,2009,30511,15194,15317
Iowa,Wayne County,2009,6329,3163,3166
Kansas,Montgomery County,2009,34282,16502,17780
Kansas,Morris County,2009,5966,2886,3080
Kansas,Morton County,2009,3097,1462,1635
Kansas,Nemaha County,2009,10118,5029,5089
Kansas,Neosho County,2009,16153,7874,8279
Kansas,Ness County,2009,2949,1447,1502
Kansas,Norton County,2009,5456,2972,2484
Kansas,Osage County,2009,16386,8144,8242
Kansas,Osborne County,2009,3885,1941,1944
Kansas,Ottawa County,2009,5985,3019,2966
Kansas,Pawnee County,2009,6394,3470,2924
Kansas,Phillips County,2009,5329,2646,2683
Kansas,Pottawatomie County,2009,19391,9652,9739
Kansas,Pratt County,2009,9379,4545,4834
Kansas,Rawlins County,2009,2517,1269,1248
Kansas,Reno County,2009,63214,31790,31424
Kansas,Republic County,2009,4922,2393,2529
Kansas,Rice County,2009,10152,4929,5223
Kansas,Riley County,2009,69706,36603,33103
Kansas,Rooks County,2009,5131,2538,2593
Kansas,Rush County,2009,3203,1563,1640
Kansas,Russell County,2009,6685,3303,3382
